IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,false,Beverage Types,All types,ALCOHOLTYPE_SA_TOTAL,,,,,,,DATASOURCE_GISAHKGZ,Food and Agriculture Organization of the UN (FAO) 1985 -1999; National Statistical Committee of the Kyrgyz Republic 2000-2020,,4.44,,,,,,4.4,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,EST,Estonia,Year,2019,false,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,,,,,,,DATASOURCE_GISAHEST,World Drink Trends  (WDT) 1990-1999; Estonian Institute of Economic Research 2000-2020,,4.52,,,,,,4.5,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,BLR,Belarus,Year,2019,false,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,,,,,,,DATASOURCE_GISAHBLR,Food and Agriculture Organization of the UN (FAO) 1980-1999; WHO Global Survey on Alcohol and Health 2000-2004; Statistical Yearbook 2005-2020,,4.56,,,,,,4.6,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2019,false,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,,,,,,,DATASOURCE_GISAHBGR,"World Drink Trends (WDT) 1963-1999; merged (GlobalData, IWSR, OIV) 2000-2020",,4.57,,,,,,4.6,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2019,false,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,,,,,,,DATASOURCE_GISAHSVN,Food and Agriculture Organization of the UN (FAO) 1981-1999; WHO Global Survey on Alcohol and Health 2000-2005; National Institute of Pubic Health 2006-2020,,4.6,,,,,,4.6,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,ESP,Spain,Year,2019,false,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,,,,,,,DATASOURCE_GISAHESP,"World Drink Trends (WDT) 1962-1999; merged (Spanish Tax Agency, WHO Global Survey on Alcohol and Health) 2000-2014; Spanish Tax Agency 2015-2020",,4.61,,,,,,4.6,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2019,false,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,,,,,,,DATASOURCE_GISAHLTU,Food and Agriculture Organization of the UN (FAO) 1984-1999; WHO Global Survey on Alcohol and Health 2000-2004; Statistics Lithuania 2005-2020,,4.66,,,,,,4.7,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2019,false,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,,,,,,,DATASOURCE_GISAHSVN,Food and Agriculture Organization of the UN (FAO) 1981-1999; WHO Global Survey on Alcohol and Health 2000-2005; National Institute of Pubic Health 2006-2020,,4.66,,,,,,4.7,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2019,false,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,,,,,,,DATASOURCE_GISAHBGR,"World Drink Trends (WDT) 1963-1999; merged (GlobalData, IWSR, OIV) 2000-2020",,4.75,,,,,,4.8,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,HRV,Croatia,Year,2019,false,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,,,,,,,DATASOURCE_GISAHHRV,"Food and Agriculture Organization of the UN (FAO) 1987-1999; merged (GlobalData, IWSR, OIV) 2000-2020",,4.79,,,,,,4.8,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,ITA,Italy,Year,2019,false,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,,,,,,,DATASOURCE_GISAHITA,World Drink Trends (WDT) 1961-1999; Assobirra 2000-2004; WHO Global Survey on Alcohol and Health 2005-2014; AssoBirra 2015-2020,,4.84,,,,,,4.8,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2019,false,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,,,,,,,DATASOURCE_GISAHLUX,Food and Agriculture Organization of the UN (FAO) 1961-1999; Average of France and Germany consumption 2000-2020,,4.92,,,,,,4.9,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,AND,Andorra,Year,2019,false,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,,,,,,,DATASOURCE_GISAHAND,Average of France and Spain consumption 2000-2020,,5.04,,,,,,5,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,IRL,Ireland,Year,2019,false,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,,,,,,,DATASOURCE_GISAHIRL,World Drink Trends (WDT) 1961-1999; Office of the Revenue Commissioners 2000-2020,,5.02,,,,,,5,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2019,false,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,,,,,,,DATASOURCE_GISAHLTU,Food and Agriculture Organization of the UN (FAO) 1984-1999; WHO Global Survey on Alcohol and Health 2000-2004; Statistics Lithuania 2005-2020,,4.96,,,,,,5,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,LVA,Latvia,Year,2019,false,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,,,,,,,DATASOURCE_GISAHLVA,World Drink Trends (WDT) 1980-1999; Center for Disease Prevention and Control (SPKC) 2000-2020,,5.17,,,,,,5.2,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,LVA,Latvia,Year,2019,false,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,,,,,,,DATASOURCE_GISAHLVA,World Drink Trends (WDT) 1980-1999; Center for Disease Prevention and Control (SPKC) 2000-2020,,5.23,,,,,,5.2,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2019,false,Beverage Types,All types,ALCOHOLTYPE_SA_TOTAL,,,,,,,DATASOURCE_GISAHBIH,"Food and Agriculture Organization of the UN (FAO) 1987-1999; merged (GlobalData, IWSR, OIV) 2000-2020",,5.33,,,,,,5.3,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,ROU,Romania,Year,2019,false,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,,,,,,,DATASOURCE_GISAHROU,World Drink Trends (WDT) 1963-1999; National Institute of Statistics 2000-2020,,5.3,,,,,,5.3,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,UKR,Ukraine,Year,2019,false,Beverage Types,All types,ALCOHOLTYPE_SA_TOTAL,,,,,,,DATASOURCE_GISAHUKR,"World Drink Trends (WDT) 1975, 1980-1990; Food and Agriculture Organization of the UN (FAO) 1991-1999; merged (GlobalData, IWSR, OIV, Statistics Ukraine) 2000-2020",,5.53,,,,,,5.5,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,DEU,Germany,Year,2019,false,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,,,,,,,DATASOURCE_GISAHDEU,World Drink Trends (WDT) 1961-1990; Federal Statistical Office (Destasis) 1991-1999; WHO Global Survey on Alcohol and Health 2000-2004; Federal Statistical Office (Destasis) 2005-2010; Federal Office for Information Security (BSI) 2011-2020,,5.61,,,,,,5.6,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,POL,Poland,Year,2019,false,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,,,,,,,DATASOURCE_GISAHPOL,World Drink Trends (WDT) 1961-1999; WHO Global Survey on Alcohol and Health 2000-2004; Statistics Poland 2005-2020,,5.81,,,,,,5.8,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,PRT,Portugal,Year,2019,false,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,,,,,,,DATASOURCE_GISAHPRT,World Drink Trends (WDT) 1963-1999; Statistics Portugal 2000-2020,,5.91,,,,,,5.9,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,NOR,Norway,Year,2019,false,Beverage Types,All types,ALCOHOLTYPE_SA_TOTAL,,,,,,,DATASOURCE_GISAHNOR,"World Drink Trends (WDT) 1961-1966; Norwegian Institute for Alcohol and Drug Research (SIRUS) 1967-1980; Statistics Norway 1981-1999; WHO Global Survey on Alcohol and Health 2000-2004, Statistics Norway 2005-2020",,6.02,,,,,,6,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,AUT,Austria,Year,2019,false,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,,,,,,,DATASOURCE_GISAHAUT,Food and Agriculture Organization of the UN (FAO) 1960-1962; World Dink Trends (WDT) 1963-1999; Handbook on Alcohol 2000-2020,,6.17,,,,,,6.2,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2019,false,Beverage Types,All types,ALCOHOLTYPE_SA_TOTAL,,,,,,,DATASOURCE_GISAHMDA,"Food and Agriculture Organization of the UN (FAO) 1992-1999; merged (GlobalData, IWSR, OIV, Statistical Yearbook of the Republic of Moldova) 2000-2020",,6.34,,,,,,6.3,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,FRA,France,Year,2019,false,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,,,,,,,DATASOURCE_GISAHFRA,World Drink Trends (WDT) 1961-1999; National Institute of Statistics and Economic Studies / French Monitoring Centre for Drugs and Drug Addiction (OFTD) 2000-2020,,6.51,,,,,,6.5,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,GRC,Greece,Year,2019,false,Beverage Types,All types,ALCOHOLTYPE_SA_TOTAL,,,,,,,DATASOURCE_GISAHGRC,"World Drink Trends (WDT) 1961-1999; merged (GlobalData, IWSR, OIV) 2000-2020",,6.62,,,,,,6.6,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,CZE,Czechia,Year,2019,false,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,,,,,,,DATASOURCE_GISAHCZE,World Drink Trends  (WDT) 1993-1999; Czech Statistical Office 2000-2020,,6.81,,,,,,6.8,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2019,false,Beverage Types,All types,ALCOHOLTYPE_SA_TOTAL,,,,,,,DATASOURCE_GISAHRUS,World Drink Trends (WDT) 1963-1999; Russian Statistical Office (ROSSTAT) 2000-2020,,7.11,,,,,,7.1,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,SWE,Sweden,Year,2019,false,Beverage Types,All types,ALCOHOLTYPE_SA_TOTAL,,,,,,,DATASOURCE_GISAHSWE,World Drink Trends (WDT) 1961-1999; Central Association for Alcohol and Drug Information 2000-2020,,7.12,,,,,,7.1,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,GEO,Georgia,Year,2019,false,Beverage Types,All types,ALCOHOLTYPE_SA_TOTAL,,,,,,,DATASOURCE_GISAHGEO,"Food and Agriculture Organization of the UN (FAO) 1990-1999; merged (GlobalData, IWSR, OIV) 2000-2020",,7.64,,,,,,7.6,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,ITA,Italy,Year,2019,false,Beverage Types,All types,ALCOHOLTYPE_SA_TOTAL,,,,,,,DATASOURCE_GISAHITA,World Drink Trends (WDT) 1961-1999; Assobirra 2000-2004; WHO Global Survey on Alcohol and Health 2005-2014; AssoBirra 2015-2020,,7.59,,,,,,7.6,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,ISL,Iceland,Year,2019,false,Beverage Types,All types,ALCOHOLTYPE_SA_TOTAL,,,,,,,DATASOURCE_GISAHISL,World Drink Trends  (WDT) 1961-1999; Statistics Iceland 2000-2020,,7.66,,,,,,7.7,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,CYP,Cyprus,Year,2019,false,Beverage Types,All types,ALCOHOLTYPE_SA_TOTAL,,,,,,,DATASOURCE_GISAHCYP,World Drink Trends  (WDT) 1961-1999; Statistics Cyprus 2000-2020,,7.93,,,,,,7.9,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,FIN,Finland,Year,2019,false,Beverage Types,All types,ALCOHOLTYPE_SA_TOTAL,,,,,,,DATASOURCE_GISAHFIN,National Research and Development Centre for Welfare and Health (STAKES) 1961-1989; Statistics Finland 1990-2020,,8.32,,,,,,8.3,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2019,false,Beverage Types,All types,ALCOHOLTYPE_SA_TOTAL,,,,,,,DATASOURCE_GISAHNLD,World Drink Trends (WDT) 1961-1999; STAP Dutch Institute for Alcohol Policy 2000-2020,,8.29,,,,,,8.3,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,MLT,Malta,Year,2019,false,Beverage Types,All types,ALCOHOLTYPE_SA_TOTAL,,,,,,,DATASOURCE_GISAHMLT,"Food and Agriculture Organization of the UN (FAO) 1961-1987; World Drink Trends (WDT) 1988-1999; merged (GlobalData, IWSR, OIV) 2000-2020",,9.04,,,,,,9,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,BEL,Belgium,Year,2019,false,Beverage Types,All types,ALCOHOLTYPE_SA_TOTAL,,,,,,,DATASOURCE_GISAHBEL,"World Drink Trend (WDT) 1963-1999; FAO 2000-2007; merged (Belgium Tax Administration Department, WHO Global Survey on Alcohol and Health) 2008-2020",,9.22,,,,,,9.2,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,DNK,Denmark,Year,2019,false,Beverage Types,All types,ALCOHOLTYPE_SA_TOTAL,,,,,,,DATASOURCE_GISAHDNK,World Drink Trends  (WDT) 1961-1989; Statistics Denmark 1990-2020,,9.23,,,,,,9.2,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2019,false,Beverage Types,All types,ALCOHOLTYPE_SA_TOTAL,,,,,,,DATASOURCE_GISAHCHE,World Drink Trends (WDT) 1961-1999; Federal Customs Administration 2000-2020,,9.25,,,,,,9.2,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2019,false,Beverage Types,All types,ALCOHOLTYPE_SA_TOTAL,,,,,,,DATASOURCE_GISAHGBR,World Drink Trends (WDT) 1961-1999; HM Revenue and Customs 2000-2020,,9.84,,,,,,9.8,,,EN,2024-08-11T22:00:00.000Z
